index,file,true_class_idx,true_class_name,pred_class_idx,pred_class_name,true_confidence,pred_confidence
700,ILSVRC2012_val_00000701.JPEG,840,swab,574,golf_ball,0.071,0.114
701,ILSVRC2012_val_00000702.JPEG,718,pier,583,guillotine,0.1068,0.1624
702,ILSVRC2012_val_00000703.JPEG,116,chiton,461,breastplate,0.0317,0.2101
703,ILSVRC2012_val_00000704.JPEG,836,sunglass,424,barbershop,0.0015,0.4209
706,ILSVRC2012_val_00000707.JPEG,764,rifle,454,bookshop,0.001,0.444
720,ILSVRC2012_val_00000721.JPEG,418,ballpoint,696,paintbrush,0.0547,0.5144
722,ILSVRC2012_val_00000723.JPEG,356,weasel,338,guinea_pig,0.0039,0.371
728,ILSVRC2012_val_00000729.JPEG,249,malamute,248,Eskimo_dog,0.2194,0.3422
729,ILSVRC2012_val_00000730.JPEG,524,cuirass,566,French_horn,0.0043,0.1038
733,ILSVRC2012_val_00000734.JPEG,608,jean,893,wallet,0.1152,0.1581
738,ILSVRC2012_val_00000739.JPEG,21,kite,83,prairie_chicken,0.3679,0.4368
742,ILSVRC2012_val_00000743.JPEG,556,fire_screen,703,park_bench,0.0016,0.7578
744,ILSVRC2012_val_00000745.JPEG,898,water_bottle,640,manhole_cover,0.0004,0.1276
748,ILSVRC2012_val_00000749.JPEG,67,diamondback,60,night_snake,0.123,0.6142
749,ILSVRC2012_val_00000750.JPEG,501,cloak,830,stretcher,0.0073,0.1199
750,ILSVRC2012_val_00000751.JPEG,141,redshank,355,llama,0.0011,0.2053
756,ILSVRC2012_val_00000757.JPEG,964,potpie,926,hot_pot,0.147,0.1679
757,ILSVRC2012_val_00000758.JPEG,240,Appenzeller,239,Bernese_mountain_dog,0.0431,0.1617
758,ILSVRC2012_val_00000759.JPEG,423,barber_chair,603,horse_cart,0.0026,0.1872
759,ILSVRC2012_val_00000760.JPEG,634,lumbermill,489,chainlink_fence,0.0003,0.7327
763,ILSVRC2012_val_00000764.JPEG,555,fire_engine,864,tow_truck,0.0784,0.385
766,ILSVRC2012_val_00000767.JPEG,803,snowplow,517,crane,0.0899,0.2019
767,ILSVRC2012_val_00000768.JPEG,300,tiger_beetle,30,bullfrog,0.0012,0.127
771,ILSVRC2012_val_00000772.JPEG,315,mantis,313,walking_stick,0.3024,0.3028
773,ILSVRC2012_val_00000774.JPEG,129,spoonbill,144,pelican,0.0678,0.3217
775,ILSVRC2012_val_00000776.JPEG,601,hoopskirt,450,bobsled,0.0012,0.2264
776,ILSVRC2012_val_00000777.JPEG,526,desk,527,desktop_computer,0.2279,0.2348
781,ILSVRC2012_val_00000782.JPEG,960,chocolate_sauce,213,Irish_setter,0.0258,0.2912
782,ILSVRC2012_val_00000783.JPEG,632,loudspeaker,651,microwave,0.0939,0.885
784,ILSVRC2012_val_00000785.JPEG,273,dingo,227,kelpie,0.0504,0.7159
787,ILSVRC2012_val_00000788.JPEG,367,chimpanzee,858,tile_roof,0.0722,0.2655
789,ILSVRC2012_val_00000790.JPEG,413,assault_rifle,880,unicycle,0.1157,0.1589
790,ILSVRC2012_val_00000791.JPEG,34,leatherback_turtle,76,tarantula,0.0655,0.155
794,ILSVRC2012_val_00000795.JPEG,874,trolleybus,829,streetcar,0.334,0.4562
798,ILSVRC2012_val_00000799.JPEG,201,silky_terrier,182,Border_terrier,0.0077,0.1626
799,ILSVRC2012_val_00000800.JPEG,267,standard_poodle,217,English_springer,0.0177,0.1
800,ILSVRC2012_val_00000801.JPEG,969,eggnog,588,hamper,0.009,0.0817
801,ILSVRC2012_val_00000802.JPEG,200,Tibetan_terrier,256,Newfoundland,0.0211,0.6903
802,ILSVRC2012_val_00000803.JPEG,673,mouse,798,slide_rule,0.002,0.3996
803,ILSVRC2012_val_00000804.JPEG,423,barber_chair,424,barbershop,0.1758,0.326
805,ILSVRC2012_val_00000806.JPEG,57,garter_snake,54,hognose_snake,0.1405,0.2622
807,ILSVRC2012_val_00000808.JPEG,459,brassiere,558,flute,0.02,0.2285
808,ILSVRC2012_val_00000809.JPEG,863,totem_pole,294,brown_bear,0.0237,0.0325
810,ILSVRC2012_val_00000811.JPEG,934,hotdog,394,sturgeon,0.3074,0.3635
812,ILSVRC2012_val_00000813.JPEG,424,barbershop,450,bobsled,0.0107,0.0564
814,ILSVRC2012_val_00000815.JPEG,837,sunglasses,779,school_bus,0.084,0.1736
817,ILSVRC2012_val_00000818.JPEG,120,fiddler_crab,124,crayfish,0.008,0.3954
819,ILSVRC2012_val_00000820.JPEG,930,French_loaf,964,potpie,0.0551,0.8921
820,ILSVRC2012_val_00000821.JPEG,121,king_crab,123,spiny_lobster,0.0416,0.1664
821,ILSVRC2012_val_00000822.JPEG,694,paddlewheel,611,jigsaw_puzzle,0.009,0.6579
825,ILSVRC2012_val_00000826.JPEG,849,teapot,725,pitcher,0.196,0.7248
826,ILSVRC2012_val_00000827.JPEG,681,notebook,620,laptop,0.2763,0.6611
828,ILSVRC2012_val_00000829.JPEG,586,half_track,847,tank,0.4018,0.5625
830,ILSVRC2012_val_00000831.JPEG,478,carton,999,toilet_tissue,0.0041,0.1586
831,ILSVRC2012_val_00000832.JPEG,182,Border_terrier,281,tabby,0.0189,0.1872
834,ILSVRC2012_val_00000835.JPEG,590,hand-held_computer,487,cellular_telephone,0.0297,0.5981
835,ILSVRC2012_val_00000836.JPEG,111,nematode,892,wall_clock,0.0191,0.3601
837,ILSVRC2012_val_00000838.JPEG,161,basset,162,beagle,0.1221,0.3741
840,ILSVRC2012_val_00000841.JPEG,678,neck_brace,594,harp,0.0204,0.1628
842,ILSVRC2012_val_00000843.JPEG,818,spotlight,528,dial_telephone,0.0005,0.8627
844,ILSVRC2012_val_00000845.JPEG,601,hoopskirt,416,balance_beam,0.0125,0.0527
846,ILSVRC2012_val_00000847.JPEG,233,Bouvier_des_Flandres,196,miniature_schnauzer,0.0658,0.7276
847,ILSVRC2012_val_00000848.JPEG,501,cloak,406,altar,0.0001,0.1885
850,ILSVRC2012_val_00000851.JPEG,400,academic_gown,667,mortarboard,0.1769,0.235
853,ILSVRC2012_val_00000854.JPEG,903,wig,760,refrigerator,0.0005,0.1736
854,ILSVRC2012_val_00000855.JPEG,622,lens_cap,763,revolver,0.0007,0.0881
855,ILSVRC2012_val_00000856.JPEG,585,hair_spray,594,harp,0.0024,0.2891
857,ILSVRC2012_val_00000858.JPEG,899,water_jug,438,beaker,0.0401,0.3225
861,ILSVRC2012_val_00000862.JPEG,595,harvester,866,tractor,0.1098,0.863
865,ILSVRC2012_val_00000866.JPEG,893,wallet,608,jean,0.0766,0.8141
868,ILSVRC2012_val_00000869.JPEG,987,corn,962,meat_loaf,0.1633,0.1912
869,ILSVRC2012_val_00000870.JPEG,367,chimpanzee,843,swing,0.0118,0.0809
872,ILSVRC2012_val_00000873.JPEG,12,house_finch,494,chime,0.0042,0.1923
874,ILSVRC2012_val_00000875.JPEG,186,Norwich_terrier,185,Norfolk_terrier,0.172,0.5333
875,ILSVRC2012_val_00000876.JPEG,589,hand_blower,740,power_drill,0.2004,0.2378
878,ILSVRC2012_val_00000879.JPEG,454,bookshop,509,confectionery,0.285,0.337
879,ILSVRC2012_val_00000880.JPEG,17,jay,14,indigo_bunting,0.0154,0.3514
886,ILSVRC2012_val_00000887.JPEG,587,hammer,78,tick,0.0264,0.1027
890,ILSVRC2012_val_00000891.JPEG,932,pretzel,415,bakery,0.2568,0.5126
892,ILSVRC2012_val_00000893.JPEG,480,cash_machine,411,apron,0.0446,0.1591
895,ILSVRC2012_val_00000896.JPEG,454,bookshop,702,parallel_bars,0.0183,0.1062
896,ILSVRC2012_val_00000897.JPEG,807,solar_dish,831,studio_couch,0.0016,0.0439
898,ILSVRC2012_val_00000899.JPEG,868,tray,769,rule,0.0001,0.1967
901,ILSVRC2012_val_00000902.JPEG,591,handkerchief,887,vestment,0.0451,0.1406
905,ILSVRC2012_val_00000906.JPEG,452,bonnet,614,kimono,0.0464,0.3257
906,ILSVRC2012_val_00000907.JPEG,155,Shih-Tzu,852,tennis_ball,0.3149,0.3407
911,ILSVRC2012_val_00000912.JPEG,269,timber_wolf,272,coyote,0.0698,0.2126
912,ILSVRC2012_val_00000913.JPEG,576,gondola,880,unicycle,0.005,0.2012
913,ILSVRC2012_val_00000914.JPEG,858,tile_roof,483,castle,0.0123,0.3291
916,ILSVRC2012_val_00000917.JPEG,447,binoculars,413,assault_rifle,0.0308,0.2167
917,ILSVRC2012_val_00000918.JPEG,397,puffer,801,snorkel,0.007,0.7719
920,ILSVRC2012_val_00000921.JPEG,5,electric_ray,329,sea_cucumber,0.1736,0.5641
921,ILSVRC2012_val_00000922.JPEG,186,Norwich_terrier,255,Leonberg,0.1747,0.3278
922,ILSVRC2012_val_00000923.JPEG,667,mortarboard,448,birdhouse,0.0011,0.4055
925,ILSVRC2012_val_00000926.JPEG,303,long-horned_beetle,74,garden_spider,0.037,0.1885
926,ILSVRC2012_val_00000927.JPEG,673,mouse,704,parking_meter,0.005,0.6838
930,ILSVRC2012_val_00000931.JPEG,757,recreational_vehicle,713,photocopier,0.0392,0.2412
932,ILSVRC2012_val_00000933.JPEG,390,eel,65,sea_snake,0.0083,0.7883
936,ILSVRC2012_val_00000937.JPEG,330,wood_rabbit,331,hare,0.3269,0.673
937,ILSVRC2012_val_00000938.JPEG,34,leatherback_turtle,112,conch,0.0062,0.096
939,ILSVRC2012_val_00000940.JPEG,103,platypus,35,mud_turtle,0.0056,0.2056
941,ILSVRC2012_val_00000942.JPEG,545,electric_fan,630,Loafer,0.0009,0.2698
943,ILSVRC2012_val_00000944.JPEG,31,tree_frog,59,vine_snake,0.2434,0.5508
947,ILSVRC2012_val_00000948.JPEG,159,Rhodesian_ridgeback,354,Arabian_camel,0.0018,0.5612
948,ILSVRC2012_val_00000949.JPEG,187,Yorkshire_terrier,193,Australian_terrier,0.2662,0.4298
952,ILSVRC2012_val_00000953.JPEG,444,bicycle-built-for-two,542,drumstick,0.0052,0.1869
954,ILSVRC2012_val_00000955.JPEG,872,tripod,745,projector,0.1517,0.6662
956,ILSVRC2012_val_00000957.JPEG,566,French_horn,887,vestment,0.0849,0.1535
965,ILSVRC2012_val_00000966.JPEG,724,pirate,780,schooner,0.002,0.9933
966,ILSVRC2012_val_00000967.JPEG,994,stinkhorn,32,tailed_frog,0.0251,0.1649
968,ILSVRC2012_val_00000969.JPEG,613,joystick,650,microphone,0.0559,0.2571
969,ILSVRC2012_val_00000970.JPEG,105,koala,384,indri,0.2597,0.2653
970,ILSVRC2012_val_00000971.JPEG,878,typewriter_keyboard,810,space_bar,0.3514,0.6354
972,ILSVRC2012_val_00000973.JPEG,883,vase,441,beer_glass,0.097,0.1667
973,ILSVRC2012_val_00000974.JPEG,367,chimpanzee,366,gorilla,0.4418,0.4822
976,ILSVRC2012_val_00000977.JPEG,944,artichoke,715,pickelhaube,0.0014,0.4667
977,ILSVRC2012_val_00000978.JPEG,43,frilled_lizard,995,earthstar,0.0015,0.3723
978,ILSVRC2012_val_00000979.JPEG,412,ashcan,704,parking_meter,0.0143,0.6081
979,ILSVRC2012_val_00000980.JPEG,921,book_jacket,412,ashcan,0.0284,0.359
981,ILSVRC2012_val_00000982.JPEG,474,cardigan,880,unicycle,0.0001,0.3175
983,ILSVRC2012_val_00000984.JPEG,629,lipstick,784,screwdriver,0.1439,0.2979
986,ILSVRC2012_val_00000987.JPEG,643,mask,496,Christmas_stocking,0.0092,0.1575
995,ILSVRC2012_val_00000996.JPEG,392,rock_beauty,973,coral_reef,0.3818,0.5706
997,ILSVRC2012_val_00000998.JPEG,408,amphibian,847,tank,0.0725,0.5512
998,ILSVRC2012_val_00000999.JPEG,633,loupe,679,necklace,0.0032,0.1566
1000,ILSVRC2012_val_00001001.JPEG,188,wire-haired_fox_terrier,355,llama,0.0902,0.1531
1010,ILSVRC2012_val_00001011.JPEG,409,analog_clock,892,wall_clock,0.1665,0.4887
1012,ILSVRC2012_val_00001013.JPEG,433,bathing_cap,639,maillot,0.1618,0.3819
1014,ILSVRC2012_val_00001015.JPEG,322,ringlet,954,banana,0.013,0.4889
1016,ILSVRC2012_val_00001017.JPEG,579,grand_piano,690,oxcart,0.0558,0.1911
1018,ILSVRC2012_val_00001019.JPEG,917,comic_book,42,agama,0.0,0.0619
1024,ILSVRC2012_val_00001025.JPEG,384,indri,338,guinea_pig,0.0011,0.2042
1026,ILSVRC2012_val_00001027.JPEG,348,ram,355,llama,0.0676,0.3088
1028,ILSVRC2012_val_00001029.JPEG,678,neck_brace,982,groom,0.0651,0.0839
1029,ILSVRC2012_val_00001030.JPEG,593,harmonica,875,trombone,0.0218,0.5772
1031,ILSVRC2012_val_00001032.JPEG,371,patas,377,marmoset,0.001,0.6795
1033,ILSVRC2012_val_00001034.JPEG,913,wreck,344,hippopotamus,0.0617,0.3404
1034,ILSVRC2012_val_00001035.JPEG,667,mortarboard,259,Pomeranian,0.0,0.4352
1036,ILSVRC2012_val_00001037.JPEG,72,black_and_gold_garden_spider,74,garden_spider,0.1601,0.4182
1039,ILSVRC2012_val_00001040.JPEG,283,Persian_cat,153,Maltese_dog,0.0376,0.1642
1047,ILSVRC2012_val_00001048.JPEG,439,bearskin,399,abaya,0.0796,0.1544
1051,ILSVRC2012_val_00001052.JPEG,577,gong,494,chime,0.1687,0.559
1055,ILSVRC2012_val_00001056.JPEG,145,king_penguin,970,alp,0.0005,0.6317
1057,ILSVRC2012_val_00001058.JPEG,988,acorn,112,conch,0.1964,0.5138
1061,ILSVRC2012_val_00001062.JPEG,718,pier,821,steel_arch_bridge,0.1477,0.7617
1063,ILSVRC2012_val_00001064.JPEG,966,red_wine,774,sandal,0.0001,0.2156
1068,ILSVRC2012_val_00001069.JPEG,154,Pekinese,259,Pomeranian,0.2494,0.6701
1070,ILSVRC2012_val_00001071.JPEG,508,computer_keyboard,513,cornet,0.0002,0.0817
1071,ILSVRC2012_val_00001072.JPEG,445,bikini,459,brassiere,0.0579,0.3524
1072,ILSVRC2012_val_00001073.JPEG,138,bustard,80,black_grouse,0.0952,0.864
1075,ILSVRC2012_val_00001076.JPEG,720,pill_bottle,496,Christmas_stocking,0.0001,0.2774
1076,ILSVRC2012_val_00001077.JPEG,464,buckle,545,electric_fan,0.0123,0.1453
1077,ILSVRC2012_val_00001078.JPEG,960,chocolate_sauce,962,meat_loaf,0.158,0.2136
1078,ILSVRC2012_val_00001079.JPEG,999,toilet_tissue,878,typewriter_keyboard,0.0419,0.1002
1079,ILSVRC2012_val_00001080.JPEG,455,bottlecap,87,African_grey,0.0011,0.2458
1085,ILSVRC2012_val_00001086.JPEG,843,swing,890,volleyball,0.1976,0.7678
1086,ILSVRC2012_val_00001087.JPEG,721,pillow,556,fire_screen,0.0009,0.4611
1088,ILSVRC2012_val_00001089.JPEG,508,computer_keyboard,53,ringneck_snake,0.0004,0.2028
1090,ILSVRC2012_val_00001091.JPEG,778,scale,571,gas_pump,0.0093,0.2756
1093,ILSVRC2012_val_00001094.JPEG,489,chainlink_fence,556,fire_screen,0.0732,0.0844
1096,ILSVRC2012_val_00001097.JPEG,164,bluetick,242,boxer,0.0553,0.2093
1097,ILSVRC2012_val_00001098.JPEG,418,ballpoint,811,space_heater,0.0058,0.0945
1100,ILSVRC2012_val_00001101.JPEG,283,Persian_cat,285,Egyptian_cat,0.0258,0.26
1103,ILSVRC2012_val_00001104.JPEG,380,titi,381,spider_monkey,0.113,0.4565
1107,ILSVRC2012_val_00001108.JPEG,59,vine_snake,921,book_jacket,0.0009,0.4634
1108,ILSVRC2012_val_00001109.JPEG,224,groenendael,244,Tibetan_mastiff,0.011,0.1604
1115,ILSVRC2012_val_00001116.JPEG,575,golfcart,864,tow_truck,0.0017,0.6246
1117,ILSVRC2012_val_00001118.JPEG,889,violin,645,maypole,0.0041,0.7198
1119,ILSVRC2012_val_00001120.JPEG,990,buckeye,364,three-toed_sloth,0.1617,0.6877
1122,ILSVRC2012_val_00001123.JPEG,207,golden_retriever,257,Great_Pyrenees,0.0548,0.5246
1125,ILSVRC2012_val_00001126.JPEG,463,bucket,640,manhole_cover,0.0004,0.3438
1127,ILSVRC2012_val_00001128.JPEG,167,English_foxhound,162,beagle,0.1578,0.305
1132,ILSVRC2012_val_00001133.JPEG,834,suit,444,bicycle-built-for-two,0.0,0.7893
1134,ILSVRC2012_val_00001135.JPEG,411,apron,721,pillow,0.1118,0.126
1136,ILSVRC2012_val_00001137.JPEG,173,Ibizan_hound,112,conch,0.0005,0.1868
1139,ILSVRC2012_val_00001140.JPEG,636,mailbag,748,purse,0.466,0.5339
1150,ILSVRC2012_val_00001151.JPEG,965,burrito,552,feather_boa,0.0439,0.069
1151,ILSVRC2012_val_00001152.JPEG,260,chow,270,white_wolf,0.2831,0.2911
1153,ILSVRC2012_val_00001154.JPEG,767,rubber_eraser,838,sunscreen,0.013,0.2275
1154,ILSVRC2012_val_00001155.JPEG,372,baboon,275,African_hunting_dog,0.0464,0.7129
1155,ILSVRC2012_val_00001156.JPEG,717,pickup,468,cab,0.017,0.417
1159,ILSVRC2012_val_00001160.JPEG,857,throne,698,palace,0.001,0.5425
1164,ILSVRC2012_val_00001165.JPEG,137,American_coot,97,drake,0.0089,0.5075
1165,ILSVRC2012_val_00001166.JPEG,842,swimming_trunks,791,shopping_cart,0.0007,0.0964
1167,ILSVRC2012_val_00001168.JPEG,492,chest,779,school_bus,0.0486,0.1598
1169,ILSVRC2012_val_00001170.JPEG,653,milk_can,412,ashcan,0.1328,0.2716
1172,ILSVRC2012_val_00001173.JPEG,787,shield,725,pitcher,0.0117,0.1438
1174,ILSVRC2012_val_00001175.JPEG,644,matchstick,107,jellyfish,0.4177,0.4689
1177,ILSVRC2012_val_00001178.JPEG,654,minibus,779,school_bus,0.1465,0.3212
1182,ILSVRC2012_val_00001183.JPEG,823,stethoscope,600,hook,0.0382,0.4564
1185,ILSVRC2012_val_00001186.JPEG,850,teddy,568,fur_coat,0.0013,0.3975
1186,ILSVRC2012_val_00001187.JPEG,321,admiral,8,hen,0.0003,0.4488
1187,ILSVRC2012_val_00001188.JPEG,611,jigsaw_puzzle,73,barn_spider,0.0298,0.3954
1189,ILSVRC2012_val_00001190.JPEG,509,confectionery,898,water_bottle,0.0192,0.2566
1190,ILSVRC2012_val_00001191.JPEG,207,golden_retriever,184,Irish_terrier,0.124,0.1735
1191,ILSVRC2012_val_00001192.JPEG,655,miniskirt,615,knee_pad,0.0694,0.1433
1192,ILSVRC2012_val_00001193.JPEG,397,puffer,390,eel,0.3527,0.4131
1193,ILSVRC2012_val_00001194.JPEG,949,strawberry,957,pomegranate,0.0463,0.7274
1195,ILSVRC2012_val_00001196.JPEG,830,stretcher,566,French_horn,0.0119,0.2228
1200,ILSVRC2012_val_00001201.JPEG,511,convertible,436,beach_wagon,0.0481,0.8342
1201,ILSVRC2012_val_00001202.JPEG,477,carpenter's_kit,777,scabbard,0.1025,0.304
1204,ILSVRC2012_val_00001205.JPEG,781,scoreboard,819,stage,0.0001,0.3261
1207,ILSVRC2012_val_00001208.JPEG,911,wool,113,snail,0.0004,0.2019
1210,ILSVRC2012_val_00001211.JPEG,830,stretcher,237,miniature_pinscher,0.0135,0.112
1211,ILSVRC2012_val_00001212.JPEG,273,dingo,277,red_fox,0.296,0.3948
1213,ILSVRC2012_val_00001214.JPEG,463,bucket,978,seashore,0.1306,0.1687
1220,ILSVRC2012_val_00001221.JPEG,420,banjo,950,orange,0.0202,0.1166
1221,ILSVRC2012_val_00001222.JPEG,179,Staffordshire_bullterrier,180,American_Staffordshire_terrier,0.1193,0.2773
1227,ILSVRC2012_val_00001228.JPEG,152,Japanese_spaniel,155,Shih-Tzu,0.2639,0.4555
1232,ILSVRC2012_val_00001233.JPEG,928,ice_cream,968,cup,0.0549,0.4178
1233,ILSVRC2012_val_00001234.JPEG,266,miniature_poodle,267,standard_poodle,0.2486,0.4997
1234,ILSVRC2012_val_00001235.JPEG,830,stretcher,751,racer,0.0341,0.2007
1235,ILSVRC2012_val_00001236.JPEG,371,patas,376,proboscis_monkey,0.0255,0.1315
1236,ILSVRC2012_val_00001237.JPEG,335,fox_squirrel,15,robin,0.0574,0.3735
1245,ILSVRC2012_val_00001246.JPEG,527,desktop_computer,283,Persian_cat,0.0001,0.4671
1248,ILSVRC2012_val_00001249.JPEG,848,tape_player,585,hair_spray,0.0046,0.0995
1251,ILSVRC2012_val_00001252.JPEG,443,bib,411,apron,0.076,0.4433
1252,ILSVRC2012_val_00001253.JPEG,745,projector,485,CD_player,0.0385,0.1897
1253,ILSVRC2012_val_00001254.JPEG,374,langur,369,siamang,0.0396,0.3392
1256,ILSVRC2012_val_00001257.JPEG,619,lampshade,626,lighter,0.0229,0.0841
1257,ILSVRC2012_val_00001258.JPEG,411,apron,624,library,0.0043,0.1346
1259,ILSVRC2012_val_00001260.JPEG,278,kit_fox,277,red_fox,0.1507,0.8094
1260,ILSVRC2012_val_00001261.JPEG,715,pickelhaube,652,military_uniform,0.2622,0.5733
1262,ILSVRC2012_val_00001263.JPEG,855,thimble,419,Band_Aid,0.0079,0.33
1265,ILSVRC2012_val_00001266.JPEG,611,jigsaw_puzzle,825,stone_wall,0.0423,0.3499
1267,ILSVRC2012_val_00001268.JPEG,113,snail,995,earthstar,0.3764,0.6032
1268,ILSVRC2012_val_00001269.JPEG,782,screen,851,television,0.1654,0.3397
1272,ILSVRC2012_val_00001273.JPEG,546,electric_guitar,819,stage,0.0306,0.3108
1275,ILSVRC2012_val_00001276.JPEG,629,lipstick,877,turnstile,0.01,0.4646
1277,ILSVRC2012_val_00001278.JPEG,413,assault_rifle,652,military_uniform,0.0224,0.2178
1279,ILSVRC2012_val_00001280.JPEG,345,ox,291,lion,0.0044,0.3359
1280,ILSVRC2012_val_00001281.JPEG,922,menu,561,forklift,0.0001,0.1722
1283,ILSVRC2012_val_00001284.JPEG,200,Tibetan_terrier,194,Dandie_Dinmont,0.0971,0.8352
1290,ILSVRC2012_val_00001291.JPEG,764,rifle,558,flute,0.0741,0.1415
1292,ILSVRC2012_val_00001293.JPEG,829,streetcar,874,trolleybus,0.1727,0.8114
1294,ILSVRC2012_val_00001295.JPEG,542,drumstick,840,swab,0.0175,0.8739
1295,ILSVRC2012_val_00001296.JPEG,809,soup_bowl,925,consomme,0.3801,0.5897
1298,ILSVRC2012_val_00001299.JPEG,474,cardigan,51,triceratops,0.1029,0.1397
1299,ILSVRC2012_val_00001300.JPEG,915,yurt,489,chainlink_fence,0.0565,0.2445
1302,ILSVRC2012_val_00001303.JPEG,643,mask,903,wig,0.2253,0.3266
1303,ILSVRC2012_val_00001304.JPEG,978,seashore,460,breakwater,0.0643,0.4003
1305,ILSVRC2012_val_00001306.JPEG,844,switch,530,digital_clock,0.0163,0.0791
1307,ILSVRC2012_val_00001308.JPEG,925,consomme,923,plate,0.2769,0.3804
1308,ILSVRC2012_val_00001309.JPEG,57,garter_snake,35,mud_turtle,0.1111,0.275
1310,ILSVRC2012_val_00001311.JPEG,444,bicycle-built-for-two,603,horse_cart,0.0168,0.1484
1311,ILSVRC2012_val_00001312.JPEG,827,stove,653,milk_can,0.07,0.1215
1313,ILSVRC2012_val_00001314.JPEG,250,Siberian_husky,269,timber_wolf,0.0304,0.8618
1314,ILSVRC2012_val_00001315.JPEG,930,French_loaf,965,burrito,0.0231,0.4496
1316,ILSVRC2012_val_00001317.JPEG,401,accordion,905,window_shade,0.0077,0.1578
1317,ILSVRC2012_val_00001318.JPEG,648,medicine_chest,651,microwave,0.0015,0.4135
1318,ILSVRC2012_val_00001319.JPEG,773,saltshaker,505,coffeepot,0.0091,0.6724
1319,ILSVRC2012_val_00001320.JPEG,978,seashore,354,Arabian_camel,0.0706,0.1689
1320,ILSVRC2012_val_00001321.JPEG,875,trombone,314,cockroach,0.0026,0.1848
1321,ILSVRC2012_val_00001322.JPEG,637,mailbox,571,gas_pump,0.0075,0.5383
1322,ILSVRC2012_val_00001323.JPEG,975,lakeside,576,gondola,0.1702,0.3846
1326,ILSVRC2012_val_00001327.JPEG,978,seashore,670,motor_scooter,0.0721,0.2095
1329,ILSVRC2012_val_00001330.JPEG,878,typewriter_keyboard,810,space_bar,0.1432,0.8562
1330,ILSVRC2012_val_00001331.JPEG,784,screwdriver,563,fountain_pen,0.0098,0.5277
1331,ILSVRC2012_val_00001332.JPEG,398,abacus,772,safety_pin,0.0092,0.8222
1336,ILSVRC2012_val_00001337.JPEG,523,crutch,433,bathing_cap,0.0393,0.0551
1339,ILSVRC2012_val_00001340.JPEG,765,rocking_chair,457,bow_tie,0.0042,0.1082
1340,ILSVRC2012_val_00001341.JPEG,281,tabby,620,laptop,0.0566,0.5168
1343,ILSVRC2012_val_00001344.JPEG,253,basenji,173,Ibizan_hound,0.1483,0.2662
1346,ILSVRC2012_val_00001347.JPEG,452,bonnet,51,triceratops,0.0216,0.602
1347,ILSVRC2012_val_00001348.JPEG,775,sarong,958,hay,0.0014,0.4304
1350,ILSVRC2012_val_00001351.JPEG,506,coil,533,dishrag,0.0482,0.4946
1352,ILSVRC2012_val_00001353.JPEG,827,stove,567,frying_pan,0.0102,0.1843
1353,ILSVRC2012_val_00001354.JPEG,456,bow,522,croquet_ball,0.0063,0.2439
1354,ILSVRC2012_val_00001355.JPEG,449,boathouse,853,thatch,0.0591,0.2534
1355,ILSVRC2012_val_00001356.JPEG,117,chambered_nautilus,721,pillow,0.0029,0.0392
1357,ILSVRC2012_val_00001358.JPEG,101,tusker,862,torch,0.0002,0.1197
1362,ILSVRC2012_val_00001363.JPEG,168,redbone,159,Rhodesian_ridgeback,0.2344,0.4913
1364,ILSVRC2012_val_00001365.JPEG,714,pick,902,whistle,0.0692,0.4116
1366,ILSVRC2012_val_00001367.JPEG,593,harmonica,827,stove,0.0009,0.1507
1368,ILSVRC2012_val_00001369.JPEG,432,bassoon,486,cello,0.2806,0.3304
1371,ILSVRC2012_val_00001372.JPEG,958,hay,340,zebra,0.0005,0.5285
1374,ILSVRC2012_val_00001375.JPEG,47,African_chameleon,68,sidewinder,0.0023,0.2276
1375,ILSVRC2012_val_00001376.JPEG,919,street_sign,863,totem_pole,0.0524,0.5221
1377,ILSVRC2012_val_00001378.JPEG,924,guacamole,567,frying_pan,0.0159,0.1363
1378,ILSVRC2012_val_00001379.JPEG,185,Norfolk_terrier,184,Irish_terrier,0.4072,0.4609
1380,ILSVRC2012_val_00001381.JPEG,124,crayfish,123,spiny_lobster,0.0159,0.3897
1385,ILSVRC2012_val_00001386.JPEG,356,weasel,372,baboon,0.0,0.5118
1387,ILSVRC2012_val_00001388.JPEG,819,stage,812,space_shuttle,0.0105,0.4644
1391,ILSVRC2012_val_00001392.JPEG,943,cucumber,582,grocery_store,0.1877,0.5473
1399,ILSVRC2012_val_00001400.JPEG,577,gong,668,mosque,0.0037,0.1217
1402,ILSVRC2012_val_00001403.JPEG,654,minibus,874,trolleybus,0.1045,0.4843
1404,ILSVRC2012_val_00001405.JPEG,931,bagel,788,shoe_shop,0.0042,0.2645
1407,ILSVRC2012_val_00001408.JPEG,246,Great_Dane,245,French_bulldog,0.0095,0.7587
1408,ILSVRC2012_val_00001409.JPEG,872,tripod,843,swing,0.0879,0.7645
1409,ILSVRC2012_val_00001410.JPEG,982,groom,884,vault,0.0261,0.743
1410,ILSVRC2012_val_00001411.JPEG,519,crate,675,moving_van,0.002,0.1229
1411,ILSVRC2012_val_00001412.JPEG,826,stopwatch,563,fountain_pen,0.0001,0.2948
